timestamp,strategy,mode,action,direction,symbol,right,strike,expiry,qty,spot,entry_price,exit_price,pnl,cum_pnl,reason,ref
2026-08-05 15:15:00,HeikinAshi,PAPER,EXIT,SHORT,NIFTY-Aug2026-24500-PE,PE,24500.0,2026-08-18,65,,176.95,139.55,-2430.9999999999986,,TIME_CUTOFF,
2026-08-05 15:15:00,CPR,PAPER,EXIT,SHORT,NIFTY-Aug2026-24550-PE,PE,24550.0,2026-08-18,65,,181.9,157.9,-1560.0,,TIME_CUTOFF,
2026-08-05 15:15:01,ML Ensemble,PAPER,EXIT,LONG,NIFTY-Aug2026-24600-CE,CE,24600.0,2026-08-18,65,,237.65,221.05,-1078.9999999999995,,TIME_CUTOFF,
2026-08-05 15:15:01,Volatility Breakout,PAPER,EXIT,SHORT,NIFTY-Aug2026-24600-PE,PE,24600.0,2026-08-18,65,,161.55,180.0,1199.2499999999993,,TIME_CUTOFF,
2026-08-05 15:15:01,Keltner Squeeze,PAPER,EXIT,LONG,NIFTY-Aug2026-24550-CE,CE,24550.0,2026-08-18,65,,247.6,249.1,97.5,,TIME_CUTOFF,
2026-08-05 15:15:01,Renko,PAPER,EXIT,LONG,NIFTY-Aug2026-24550-CE,CE,24550.0,2026-08-18,65,,248.45,249.1,42.25000000000037,,TIME_CUTOFF,
2026-08-05 15:15:03,Multi Timeframe,PAPER,EXIT,LONG,NIFTY-Aug2026-24550-CE,CE,24550.0,2026-08-18,65,,247.6,249.1,97.5,,TIME_CUTOFF,
2026-08-05 15:15:03,Supertrend,PAPER,EXIT,LONG,NIFTY-Aug2026-24550-CE,CE,24550.0,2026-08-18,65,,247.2,249.1,123.50000000000037,,TIME_CUTOFF,
2026-08-05 15:15:03,Stochastic Oscillator,PAPER,EXIT,LONG,NIFTY-Aug2026-24600-CE,CE,24600.0,2026-08-18,65,,218.35,221.05,175.5000000000011,,TIME_CUTOFF,
2026-08-05 15:20:05,Delta20Hedged,PAPER,EXIT,CE,NIFTY-Aug2026-24950-CE,CE,24950.0,2026-08-11,65,,35.5,34.0,217.74999999999997,,TIME_CUTOFF,
2026-08-05 15:20:05,Delta20Hedged,PAPER,EXIT,CE,NIFTY-Aug2026-25150-CE,CE,25150.0,2026-08-11,65,,11.8,13.65,217.74999999999997,,TIME_CUTOFF,
